Date,AMZN,DPZ,BTC,NFLX
2020-07-02,1777.291706950262,282.9122477247961,8523.248862957551,295.52011680330844
2020-07-03,1782.946386878452,282.5540999840766,8623.910019787312,296.179943373764
2020-07-06,1797.9040252589882,282.76379802039014,8544.960166990628,296.0543811647584
2020-07-07,1809.4899514735114,282.150256022157,8678.231266386856,296.5622042274724
2020-07-08,1794.235448519982,280.3766590776225,8654.957709895145,294.75766538664607
2020-07-09,1783.9274451911187,280.8368501902527,8785.12824396932,305.39160205049785
2020-07-10,1797.6785442403482,282.04272938037667,8840.690827094144,310.09229840909364
2020-07-13,1808.9100895381239,279.067466621226,8829.479349023648,305.7910352612322
2020-07-14,1808.5254751283157,282.91733650096177,8786.972832522102,306.59585062325806
2020-07-15,1810.6844397681912,282.6483289379992,8759.073511117582,304.4945206838533
2020-07-16,1834.1950069846898,282.6997620163391,8794.126221417282,300.9883774525518
2020-07-17,1823.3093835740224,284.63219578540475,8800.440577961877,296.3569545685511
2020-07-20,1833.3766318770536,285.2685492861879,8751.844061341757,297.8507386086517
2020-07-21,1829.6560444511967,287.8692777625131,8738.289068165566,295.49582048043476
2020-07-22,1825.650449105256,288.6527247166142,8744.719678758122,298.8407238568944
2020-07-23,1845.8692616591038,286.98162818803587,8570.50769765876,302.2753344194657
2020-07-24,1861.0579129388314,287.9680266526877,8608.003397644645,307.0237197201078
2020-07-27,1876.027466412131,284.84725549495147,8527.82467737572,304.0777859457371
2020-07-28,1900.049842973065,285.1434714918493,8433.437913262847,305.72069696154495
2020-07-29,1900.436338862668,285.05280014436136,8295.34851906457,307.9065218848143
2020-07-30,1912.9850918439631,284.4849325188251,8148.539405257071,306.2677147649642
2020-07-31,1907.2758112180493,284.13420508439344,8037.611884805868,303.6003938187845
2020-08-03,1913.2408610872512,278.9993920611259,7979.5868144159795,309.16305795034475
2020-08-04,1910.8460727217275,277.5021413601727,8139.4382232141625,309.9493064123379
2020-08-05,1912.6309148679015,277.7554779434996,8096.4011241241615,312.1472744601775
2020-08-06,1923.5825182946137,278.19166207072516,8110.947890784602,309.30609767901046
2020-08-07,1908.5262758992092,275.3875478353459,8143.722606950298,305.09212881715575
2020-08-10,1947.028712531933,278.84115806007316,8154.448759081618,303.12405353695107
2020-08-11,1928.5167855417815,276.47771349916127,8148.11091784928,302.6954232385957
2020-08-12,1906.1742581008612,279.12297427109996,8050.290107303386,299.0173726326672
2020-08-13,1927.4848878484052,280.2886167428239,8169.0315524094485,298.9833479909674
2020-08-14,1942.052431372973,278.5253210021182,8316.929454900093,293.1477054637596
2020-08-17,1953.5369849193069,283.3694340373959,8179.223526580398,289.2767097349686
2020-08-18,1965.0992962729633,280.1124767573107,8095.418766752119,291.59544599950164
2020-08-19,1964.8739409570653,282.6204806975498,8072.519563791315,293.6822063260655
2020-08-20,1948.3633838613428,285.35066946047453,7993.583429617776,292.32784109599345
2020-08-21,1949.7582786937871,283.520815258581,8034.990790765817,288.81034602005724
2020-08-24,1937.2976906417684,287.32029586746677,7975.3902312155515,285.2595367597387
2020-08-25,1955.2410638315791,286.638018985239,8152.5747408982725,283.9694844309312
2020-08-26,1952.535031550435,287.425748378788,8250.00721485537,286.1970046932287
2020-08-27,1937.3448925740913,288.13606250901086,8267.403912312266,289.40511448784696
2020-08-28,1931.4310074407354,287.7695876971806,8351.450723026754,287.6890512313275
2020-08-31,1939.0294416965055,289.98195902970315,8441.955734588038,283.7024662309054
2020-09-01,1928.6562334836353,292.1470722335787,8395.8032304362,284.6281605875586
2020-09-02,1913.5263915818493,287.37602815368075,8329.005398075553,281.7819414991089
2020-09-03,1918.0105286857697,290.935050744747,8335.400493566734,279.99080863167853
2020-09-04,1922.5182075418074,286.39877535556667,8405.915329886311,284.5710951290466
2020-09-07,1913.1898448085155,289.2161807738514,8417.295796617895,287.4296886376455
2020-09-08,1904.5221747627236,292.2905082411934,8288.237084179345,287.97566363452154
2020-09-09,1908.7921720584263,289.3136974033531,8222.53529586176,283.57978456556367
2020-09-10,1882.14568254607,288.1927495988624,8216.481482401367,284.3103922106896
2020-09-11,1856.246660211385,285.1757240062874,8210.28913791585,287.9830419139817
2020-09-14,1843.0264244431971,284.5892905152797,8371.71863788121,286.6848144580745
2020-09-15,1839.0987407257894,283.74878821365564,8258.291739773707,291.35439966181053
2020-09-16,1844.8198130063263,285.87616982505665,8299.668304218203,295.8222564630026
2020-09-17,1871.9681377518903,289.4514780731723,8421.534790673015,301.5722832546137
2020-09-18,1887.7501039674721,293.25974070994124,8607.42637814558,302.6272339784323
2020-09-21,1884.8070430979064,291.72580911694484,8574.331180192394,304.65731834402305
2020-09-22,1884.457122053998,291.1549263436288,8614.54893155626,309.54489081909605
2020-09-23,1866.0093787595513,286.5614971448505,8661.177151041204,311.091128937891
2020-09-24,1865.6687148424537,284.36260020228946,8677.175043785055,309.3588138131424
2020-09-25,1860.3570495103895,286.99529422363145,8669.085720475374,307.8086049830999
2020-09-28,1866.295458266747,291.4035732736277,8704.765205533957,308.6330747230541
2020-09-29,1851.0734162696135,288.0355291269685,8497.530488762772,304.17276558624997
2020-09-30,1860.6300153215007,286.4189312383136,8553.349896843378,303.67764847034863
2020-10-01,1888.834250530807,286.34688049383635,8563.676082075057,307.4674248011821
2020-10-02,1886.8329332924604,287.1113281897673,8545.469114556518,299.89423269485786
2020-10-05,1894.2249110130617,284.9022441467497,8712.980838585025,305.1975560566976
2020-10-06,1906.9243885988292,286.0593370490652,8657.74538534859,309.07659342560146
2020-10-07,1899.5414504716246,284.7664190777234,8624.75833131829,307.48760100579443
2020-10-08,1903.6650210367095,284.72698461357277,8787.743669483523,309.36561396449355
2020-10-09,1903.896736321346,286.217575730733,8719.64918614982,309.37649282298236
2020-10-12,1905.6940937410793,286.23509953517583,8674.628686161184,313.6274623508447
2020-10-13,1891.4697861450481,285.0443770597429,8662.596375336145,317.02371341316945
2020-10-14,1891.9208027623965,284.7452957651924,8731.40065676078,312.18492919678727
2020-10-15,1901.0845688943623,284.5041886079591,8748.4068608604,314.2145667358715
2020-10-16,1927.7873525775635,283.4945765673244,8642.620598904301,313.50389634173916
2020-10-19,1945.4390868545588,282.78842566955035,8599.068827969437,313.7901739762819
2020-10-20,1985.0602277840612,287.1504940991925,8549.363973184149,311.2735391785659
2020-10-21,1970.9401118482133,288.681018820707,8543.04433405864,317.3152754409339
2020-10-22,1986.9918583050217,287.8747712692547,8577.894655478844,320.9098329406899
2020-10-23,1990.3655712118473,289.77648095285946,8612.11990391713,318.35310993184856
2020-10-26,2030.6605728370819,288.8656211431842,8466.7741198005,313.7405624134977
2020-10-27,2015.7869144690198,292.0666088533344,8553.845242352678,312.4076392914261
2020-10-28,2000.3350249486691,293.0752144835198,8574.515047539007,313.9093238214069
2020-10-29,1989.305481031294,292.78242986948516,8687.822797689545,314.7394992026385
2020-10-30,1950.2232511353193,294.00407020609356,8724.175234004333,319.0704513703501
2020-11-02,1940.5487278566552,289.71777777319085,8814.305633475431,321.8004928036914
2020-11-03,1926.57977596283,286.6432802265387,8852.486909001385,325.15142016816066
2020-11-04,1929.347202099016,283.38553663316696,8962.659737355289,326.2810650691821
2020-11-05,1935.6359221433988,283.7755711400978,9005.39984198826,321.4795099360947
2020-11-06,1970.1597168961698,288.50291130781557,8997.386624598917,320.8031562719527
2020-11-09,1987.6486559798777,294.5912365520217,9183.358820753763,324.46693226303756
2020-11-10,1977.0329364601478,296.33222269170534,9256.11610817149,324.28886387749196
2020-11-11,1960.5010284546534,297.6988268509121,9303.070376668498,326.0275944250289
2020-11-12,1969.5529314887829,292.7844609876616,9198.619791940991,324.925968420519
2020-11-13,1945.259056265766,291.3037213391084,9093.186885645844,321.36683584524536
2020-11-16,1978.9600952164321,289.15417471181917,9117.14222331633,320.94054644399716
2020-11-17,2000.6632087068767,287.4601300483583,9129.051430869155,322.0086452655052
2020-11-18,1992.0298137208267,287.0013328501894,9078.792683678219,319.7425230366277
2020-11-19,1960.5060827097764,285.7131865706986,9090.330468253847,318.92788143863527
2020-11-20,1985.4189589735752,280.3124694050022,9220.340996618288,315.68100266892696
2020-11-23,1983.31128837884,282.35321721765797,9277.25155349369,319.5492248606335
2020-11-24,2006.0885938368351,279.4261307585358,9183.873355880005,318.53155636100183
2020-11-25,1976.7492116815497,280.07893971606245,9174.747662944656,323.55242458259914
2020-11-26,1965.7199920391415,285.7382813776298,9108.870573966828,328.8359297995414
2020-11-27,1965.8164824061332,283.22964871893475,9077.141871595402,328.55582685302346
2020-11-30,1966.6809817057679,276.3255065639123,9043.292268344285,325.07052733973387
2020-12-01,1958.3992369744874,275.5451154869908,9004.202565488898,317.8614559973844
2020-12-02,1969.8604231184577,278.54919378190397,8901.484419397722,312.7739488901021
2020-12-03,1950.214926126684,283.8927403517382,8891.037377175662,308.02583855784496
2020-12-04,1947.5949727540287,280.5377915127478,8845.158200771788,312.7899672305443
2020-12-07,1949.8085567262713,281.89308493876604,8605.417097759804,313.1902685690856
2020-12-08,1959.2748485738312,280.6234388961926,8773.428839793896,314.53678070635925
2020-12-09,1972.3694162329398,280.3343482325306,8862.531898235817,306.86278399044176
2020-12-10,1951.6746522288447,287.54970309254975,8831.736086325674,302.7224923941189
2020-12-11,1923.4451106270099,283.4486984799363,8833.27620537874,305.78832867643297
2020-12-14,1946.9558972982452,284.14105248222944,8737.390004492769,306.7794486432223
2020-12-15,1953.0708738788685,285.4172000005546,8876.16508340658,306.27069250163777
2020-12-16,1939.297823459808,288.37987640391617,9031.435966275918,308.2228440924693
2020-12-17,1967.8408811142356,288.64723322177935,9044.259514738496,313.87632464488564
2020-12-18,1969.9694331890016,289.4877798776627,9128.023523454884,313.1123798198116
2020-12-21,1991.6699164734318,288.4191276553429,9142.368695592035,313.35212878437267
2020-12-22,1992.9123375501797,289.15346738685525,9032.97335706503,314.0177629663104
2020-12-23,2030.832572162481,288.21703299541184,8999.270432327548,322.2851327179644
2020-12-24,2063.1329499846797,289.9130539608373,9010.067192953527,315.0295478474093
2020-12-25,2058.5517109081347,288.90453525335016,8972.867780028138,317.3908348063374
2020-12-28,2076.4297822422573,289.9334913315866,8954.973567342875,316.99406677162153
2020-12-29,2088.305474133495,289.85364482255517,8947.493582864285,318.9528864494709
2020-12-30,2113.4899370815274,292.92618536790457,8940.874624029337,316.6809412642156
2020-12-31,2095.7341875469474,292.78595246143016,8945.15137009298,316.5117132284105
2021-01-01,2108.3583576383676,287.9480563346357,8858.353253660423,318.9704192253896
2021-01-04,2127.834638252863,291.39133515219567,8799.673870383975,329.7289477042807
2021-01-05,2095.471721303231,288.91995413192177,8694.545676870364,332.52160145726776
2021-01-06,2073.6983448191286,287.13608739834956,8774.568439932944,329.59060207112435
2021-01-07,2036.1740257716913,285.5107660807717,8602.245872170128,328.1260462976497
2021-01-08,2031.2166167431803,289.2610576556319,8696.653745663401,326.55900186567635
2021-01-11,2044.420255264656,283.4336573157207,8810.110224622771,320.3530797660962
2021-01-12,2072.0654277765675,291.9953174940031,8785.38027885541,319.2122551040704
2021-01-13,2073.4288606463233,294.8768739448122,8572.343962890227,321.7449855838302
2021-01-14,2103.3973409420587,295.4860036124192,8542.774920444956,317.34111214822366
2021-01-15,2078.00181805816,295.3362198505717,8537.52219774809,320.96477288124726
2021-01-18,2046.6575372002667,296.1153826563952,8454.816556657814,322.6505713672306
2021-01-19,2045.635392886108,297.53731723630267,8412.651958777948,320.1129876933015
2021-01-20,2052.7026580059264,299.29785238734365,8537.880533714639,319.6238471349276
2021-01-21,2052.101035408932,300.81387464994003,8592.29704281988,325.1478068945675
2021-01-22,2014.0576199410505,301.058304483376,8516.63228673701,327.68302138279296
2021-01-25,2012.417704274424,300.5198468993261,8385.887485369782,327.7133785711689
2021-01-26,1988.4139001669573,300.1070826402402,8359.124943770963,326.89192129507256
2021-01-27,2000.7366786390048,299.5752559357061,8341.656003658953,327.15668989196917
2021-01-28,2007.4825262667525,302.66886085195205,8382.264102001183,325.3879839361293
2021-01-29,1990.1876103895793,304.2884396353341,8338.45469186551,318.11375948512625
2021-02-01,1980.731842495977,296.26529564784744,8380.314947962817,325.17173025539864
2021-02-02,1961.2410426899546,298.05498640830143,8538.684666348898,325.70854896183295
2021-02-03,1960.0876720883452,298.58634356000067,8605.423884310088,327.08458566510086
2021-02-04,1977.6634369085957,298.53529484996875,8601.48840258309,326.8844506994374
2021-02-05,1959.5248948340527,297.47518345714815,8586.499679245035,324.34381363472073
2021-02-08,1968.799955550197,300.54243725628504,8557.310156009877,323.7012400640023
2021-02-09,1959.042579089515,303.1278578187045,8653.931802116309,318.1735720662918
2021-02-10,1944.4527675681331,301.01898393021264,8602.593535643207,326.04341037065086
2021-02-11,1942.4832805138885,302.1296667398028,8606.294485304434,321.77681363808
2021-02-12,1923.4335795423472,299.478404319682,8610.484434597884,318.2102351192707
2021-02-15,1913.245767972475,295.7139784021816,8569.419268899925,316.6886553490297
2021-02-16,1891.203377355263,294.0039178771731,8457.099020581998,321.1403736684807
2021-02-17,1927.3566773728478,296.3570445765576,8483.530705153331,321.190518218656
2021-02-18,1928.005569043627,298.9577414324021,8478.538243755856,316.9183094794155
2021-02-19,1915.12978006094,300.35774623271675,8519.477073755936,321.2534280998782
2021-02-22,1919.0672671836435,302.3362424879458,8475.808131381267,323.7798392564614
2021-02-23,1917.000296281289,303.74468648474095,8575.71807203216,325.64072423133194
2021-02-24,1912.9341904974067,301.99433990023783,8503.964395609326,328.1143732348823
2021-02-25,1924.2355947475378,303.1728836908468,8644.074863320258,336.3895270403311
2021-02-26,1938.1746455837847,305.35688100132154,8501.051260974824,343.9414331793011
2021-03-01,1928.412787892899,307.41504021070716,8536.632104288172,341.56807638535474
2021-03-02,1917.817041311939,310.6591090577759,8575.540543484825,347.18038506542655
2021-03-03,1912.7557600360647,312.5917868290031,8510.433504871024,348.50465258857713
2021-03-04,1870.3976484146285,313.5507483553839,8545.165183606901,350.2295775638664
2021-03-05,1842.51631471666,316.47076013513157,8649.878817356359,344.38092059646453
2021-03-08,1867.6684414184163,316.3983942311228,8468.458130406532,343.7920503782642
2021-03-09,1897.9378212258478,313.992111190064,8509.601911177548,340.9828508896256
2021-03-10,1893.3552592672147,313.5471666967071,8305.556863857377,343.84470483556953
2021-03-11,1903.9645992269686,311.51462545182363,8226.528497213985,347.5464659923496
2021-03-12,1909.6919755551928,309.6723341120053,8359.856704205407,340.37683402577505
2021-03-15,1966.3470769337953,309.27800048876867,8312.244651168268,340.30067933559513
2021-03-16,1986.9485987381065,307.11580361119115,8216.176309561353,344.17794471403533
2021-03-17,1984.5947615601465,306.27549982761235,8199.977422160993,343.5327635803857
2021-03-18,1967.0116708523467,301.10858313140443,8369.211363048491,346.0524803345188
2021-03-19,1937.4511309043453,301.69057630934816,8219.309600368259,347.2661432545099
2021-03-22,1941.1951059504922,301.69386556924076,8133.272183606522,348.4469551309124
2021-03-23,1927.2773446541842,299.4643576530714,8255.819448092077,347.5092634759078
2021-03-24,1901.106169764248,301.26317528506917,8407.85065124223,343.3046387412215
2021-03-25,1889.208452839053,303.8214290219615,8399.386015598719,339.42851856693534
2021-03-26,1869.3066717690212,299.4350414171783,8297.98404784707,341.8801116857415
2021-03-29,1900.3521023399617,297.35387070079116,8469.504318735937,341.9473613597216
2021-03-30,1916.5753317914578,295.25518900053294,8599.99077476829,341.4686492119114
2021-03-31,1916.4286256244613,292.6905695398327,8655.55464256645,340.0036429002246
2021-04-01,1943.661373639007,294.9538744691065,8589.069014779732,338.9488797771369
2021-04-02,1945.085043337824,294.42500049592496,8585.056536837183,342.5671114730306
2021-04-05,1929.2363805354066,293.70324533960206,8571.932940291532,341.4084744519731
2021-04-06,1957.2636912299047,288.23550679266117,8599.009248872117,336.7736208974913
2021-04-07,1967.1802826988096,289.9693083345773,8717.756740998122,339.3437556873879
2021-04-08,1948.09370881568,286.5878680642689,8789.726737321782,338.63568148013655
2021-04-09,1944.5912487420444,286.7514002302237,8701.556109880326,338.74418872629496
2021-04-12,1928.4788221816418,287.5082509015299,8814.206240379628,344.3001398699056
2021-04-13,1903.0336478413608,291.2209437420364,8839.83244263791,344.22908053073064
2021-04-14,1920.0764260826916,287.6496965973231,8896.060739895061,345.22852818001866
2021-04-15,1955.2119834718396,279.4106561818772,9016.079951842865,341.1540508785811
2021-04-16,1929.476661902407,279.9123080221147,8925.110113042065,340.3948513172613
2021-04-19,1939.835971392449,284.82518256190855,8922.17820855627,342.50143419067786
2021-04-20,1927.8633673820568,288.20577139469714,8878.684871131234,337.1259072624552
2021-04-21,1918.899675794682,288.77784804376654,8750.373919897418,337.82004795864566
2021-04-22,1907.9989167455976,287.4363696213964,8778.748075328076,338.1683919696947
2021-04-23,1892.1004498377647,289.6386842175126,8984.289595822622,338.3110855387573
2021-04-26,1892.993306015477,286.9822662030309,8833.700759909176,341.89561025283626
2021-04-27,1877.7028267749217,288.28205594104264,8831.058969552747,343.0514631538384
2021-04-28,1882.6795569039389,289.66128174152414,8883.4799149359,348.15982722003736
2021-04-29,1881.7551154068556,292.5541703360941,8893.552425822501,344.72588264423126
2021-04-30,1877.3581846188047,300.08417830431785,8884.294218234063,345.1956515206059
2021-05-03,1860.657924206223,301.15492445349946,8777.968558704086,345.48757716837815
2021-05-04,1850.0446396270074,299.76616638073847,8797.019430190418,341.7921268728994
2021-05-05,1863.9447446139027,299.69638431632757,8735.087152219921,345.0971778861831
2021-05-06,1873.1622219417707,294.86928406760853,8555.867681043235,353.13148094983995
2021-05-07,1855.1740324200616,292.9736899223259,8653.631078495086,353.0727062583673
2021-05-10,1857.0018660337591,291.85692192308284,8732.063745482605,354.81810956579716
2021-05-11,1870.8282907307785,290.4268943990918,8736.291592044732,355.1102138573847
2021-05-12,1840.1092303552782,290.84260988006974,8755.038675279195,352.64399398675624
2021-05-13,1850.1077099001318,288.5985549759347,8842.959035937185,346.3512646637587
2021-05-14,1837.9146376201488,291.65739908664165,8861.318612245472,343.91204103469886
2021-05-17,1848.4143378121353,291.65796408394635,8935.301872802427,339.10129388308536
2021-05-18,1834.369453458928,291.63258722908256,8910.956434970618,344.99084081945017
2021-05-19,1801.1574570384244,290.73789375478964,9018.326954786498,344.5930102235485
2021-05-20,1771.2087232118258,291.1613470314887,9044.579513511311,343.39747848231644
2021-05-21,1772.093543929927,293.41271003269605,9060.46039483907,346.4704828827925
2021-05-24,1776.8727496156182,291.0466586561768,8956.520753452081,342.593599064475
2021-05-25,1760.2322385789626,289.25092210280354,8980.004732967007,339.94324037775704
2021-05-26,1771.9831060994873,288.42217530624237,8911.918956193695,340.17850493729634
2021-05-27,1741.4091432127398,284.74983210633405,8859.682982437378,343.7340332942397
2021-05-28,1740.1931956251747,282.5144052331866,8792.954026518562,345.4679069035948
2021-05-31,1717.9090443906566,281.2149890290658,8705.695171459649,346.32614339139514
2021-06-01,1705.9144778363595,283.6008472164002,8879.582852628495,346.59612608442666
2021-06-02,1706.786670264617,284.31727201933063,8988.537379223666,347.97938116467736
2021-06-03,1690.9540318903746,284.8455014224496,9145.696992472285,348.67631373984665
2021-06-04,1683.8777484291206,287.16726147438646,9045.617342039532,345.11662671548595
2021-06-07,1702.3947436197227,286.7924288331656,9051.448627856442,345.2758811064604
2021-06-08,1691.779240979098,287.8578511641119,8945.590161763766,341.56510589342804
2021-06-09,1707.1569786298462,287.5762003045435,8888.655675152608,341.8453352577852
2021-06-10,1686.3690169124059,288.30026797131103,8813.517722929528,340.1841679793049
2021-06-11,1696.1180495245703,286.7101527855658,8914.96317169077,348.9605244248975
2021-06-14,1722.6446419549422,280.0555966533153,8882.536408116315,348.8226454511974
2021-06-15,1677.1634173027821,279.6892025515157,8969.970757374304,343.9694532968766
2021-06-16,1662.4995883676636,283.57131290226573,9019.410984443928,343.50571309088315
2021-06-17,1673.1184079654845,286.0985841098899,9207.936865527145,345.3006687737784
2021-06-18,1669.3821292179825,288.7327675415357,9086.8616642066,351.08398165707155
2021-06-21,1676.2116586445052,292.1056736436365,9189.915172836449,349.04677530606125
2021-06-22,1665.0976064569093,292.34758473303526,9283.737945614788,343.5777462224023
2021-06-23,1666.6909624498262,292.8859803426648,9204.078275495443,346.4008164950834
2021-06-24,1663.8263145137132,291.2006554734304,9286.5003564113,341.6293295147134
2021-06-25,1685.3149057283385,290.338219125886,9314.009889001121,340.12193275874273
2021-06-28,1689.996554537372,292.01841219278583,9295.393618418744,339.2315706374112
2021-06-29,1696.20884862587,295.30333108746197,9227.964138212616,338.9909104699057
2021-06-30,1688.6298182174512,294.92283800055577,9169.113442631176,341.3727316466257
2021-07-01,1679.6572785914286,293.6944516400106,9336.866581468586,339.0100233061608
2021-07-02,1671.69768888735,293.69589222846747,9336.922462211807,338.0639876788067
2021-07-05,1678.956081629959,295.3363448734145,9400.9306525262,338.0146679141189
2021-07-06,1671.2094620225384,291.3966428386907,9336.204791042575,338.53169339265986
2021-07-07,1676.5416671047722,285.1312838343876,9272.38295106552,338.8697938764938
2021-07-08,1714.7315321770363,283.6290890694454,9360.930749324307,340.37667337083974
2021-07-09,1730.7612720262673,280.2982533272029,9250.48372539782,343.2930669735366
2021-07-12,1724.7620478224417,278.91174206012346,9216.503336171992,344.65004968174276
2021-07-13,1746.8658253869041,278.50850870436517,9219.288081674085,346.2176865415052
2021-07-14,1739.3567488532638,277.27177516349224,9228.402626162124,340.7493652922461
2021-07-15,1701.8528117584551,281.2349778601789,9213.745936035293,340.9229572357985
2021-07-16,1683.3028139844064,282.1265335758611,9246.139154335295,342.5801832005207
2021-07-19,1648.8779977807649,282.94640786842405,9302.841292077066,345.0994767537345
2021-07-20,1642.4097278757995,284.64416218832986,9362.962780486649,342.7066433467577
2021-07-21,1642.7486481540216,281.5367423139782,9282.286271882822,340.42893780767093
2021-07-22,1673.5971063408394,284.3720625812664,9259.031501510355,338.4447885499384
2021-07-23,1679.6129623146023,284.16533216039034,9356.808863961412,340.29868854889077
2021-07-26,1675.5812496748397,285.9948054720227,9430.025269590064,343.8718847077322
2021-07-27,1690.843307613843,283.07013598672785,9317.67278487109,342.4636618920407
2021-07-28,1650.155764676284,278.83055005084026,9346.43730267424,345.60167030797277
2021-07-29,1654.4913552711705,281.0622436490439,9184.542709705313,346.0284288579046
2021-07-30,1668.67619983838,282.08931462549214,9188.383782337209,345.59888480209634
2021-08-02,1641.4684386864653,279.62797688957994,9343.693810264029,344.8683197971301
2021-08-03,1662.514885529137,277.2550143364633,9266.119880960998,347.44868322233987
2021-08-04,1668.7436256057983,280.32587552040223,9197.840300616372,348.573912666101
2021-08-05,1661.1018296652915,277.0804464079362,9260.36719968561,356.4393925852202
2021-08-06,1672.7457753082472,281.56264358178953,9134.106945240042,353.4940191243909
2021-08-09,1714.5292486097428,279.10520998032246,9082.323348784255,355.2846303390614
2021-08-10,1717.875805933232,280.84712609277864,9131.135077999235,353.455658808432
2021-08-11,1722.4433625734505,279.9504577691428,9079.226202015532,350.4513161830936
2021-08-12,1713.9905708117988,281.59631490311597,9059.914819227108,350.41375827241706
2021-08-13,1698.3524146428954,280.1116455185642,9120.817713224047,350.8884621558928
2021-08-16,1713.6315900287727,279.6674488194743,9155.316328401143,360.97396134181
2021-08-17,1697.8786203742625,279.77910087532126,9177.152292570805,360.33753501584914
2021-08-18,1699.1955250150056,277.044532333804,9149.399101478703,356.43152447840396
2021-08-19,1690.4060548294742,279.0659455315937,9179.684274337067,357.3750767781847
2021-08-20,1699.2198583750499,277.6655910711014,9169.558202046748,350.20491365561674
2021-08-23,1705.3596414901729,277.04183337639455,9207.024235250625,349.88710183305164
2021-08-24,1724.4516214605744,274.3286518219902,9166.356162711805,349.94248680878815
2021-08-25,1715.0667077274693,267.33706858495134,9151.415028073437,352.68870507309504
2021-08-26,1710.1006850816427,266.8158302605747,9070.398564487059,356.0536407832993
2021-08-27,1692.0902582437272,273.3988923380954,9067.53360116978,354.31325389892777
2021-08-30,1683.9147291286295,275.5397634803633,9001.162668559284,353.7927168255573
2021-08-31,1690.8575109423814,275.4872096111091,8909.991000088035,351.1449267378019
2021-09-01,1704.7870098371466,274.769885733965,8931.159388906324,347.24622991134044
2021-09-02,1687.8180613199975,274.8311861657221,8948.569650670834,348.31725721187365
2021-09-03,1703.8198537335652,276.3240553013213,9012.638706864316,343.91561838840676
2021-09-06,1728.765217033225,273.10208963059154,8977.356122827481,342.48262641953437
2021-09-07,1736.3729153537533,276.1426276395168,9010.750474441042,339.0432058460027
2021-09-08,1770.908210365957,278.0946169895226,9055.826811829667,340.942965823688
2021-09-09,1756.6695605941018,280.05425845296134,9092.226344494055,347.16888811954834
2021-09-10,1733.7664205297606,281.2506832881062,9024.656250060778,342.67047008742003
2021-09-13,1701.035833574559,281.30420929734754,9036.879903648436,336.2662531866305
2021-09-14,1728.5648440843318,283.1401783648774,9066.680526723077,335.8346316409051
2021-09-15,1740.6059573673156,284.755002321432,9067.268000257029,335.8888847911601
2021-09-16,1739.5831327237374,283.7889668906644,8896.514214080506,336.64459318844507
2021-09-17,1744.7348913963754,282.22383717917825,8909.648412199316,335.10206492269174
2021-09-20,1724.0245423955027,282.50176225115166,9090.718192886594,334.40863547211706
2021-09-21,1769.0293136005405,286.7284184041684,9061.253190917449,335.67878814685986
2021-09-22,1771.4071384078418,283.34739102340524,9001.668598392136,339.2746211988651
2021-09-23,1773.4201338968558,279.3431018034019,9032.222810117575,332.51777743702536
2021-09-24,1786.775110660252,279.7926682100857,9057.787312062857,331.24268589712966
2021-09-27,1795.6262577112352,279.9315203857369,9155.39873128109,331.98163043779806
2021-09-28,1799.745992407606,280.40450042513675,9052.456938796233,328.8090133603493
2021-09-29,1785.2003138975895,281.0701510843569,9112.31185589102,334.7921084650248
2021-09-30,1793.875897407347,280.4611214458407,9160.630994126863,332.59606847327774
2021-10-01,1828.507406477782,284.52636260093084,9148.997963081887,332.4533568239058
2021-10-04,1853.2647497638184,280.1581362453954,9176.715557676334,334.3750247093991
2021-10-05,1882.5812954382757,277.8974993878546,9260.964608695602,332.3314854395136
2021-10-06,1873.174313558691,277.61575846480014,9332.35341714139,325.9495446059827
2021-10-07,1854.964397389629,273.13215372116315,9238.810658882552,324.4680717598047
2021-10-08,1852.6497671217805,272.652317419608,9305.931011257426,328.025921110728
2021-10-11,1853.675172375001,277.1858046645929,9300.637005741737,326.86157791358016
2021-10-12,1873.8096092899793,277.24279553342427,9306.600898094202,323.93621645127297
2021-10-13,1842.6662292302942,277.87228599016316,9312.59121545999,327.13543203568446
2021-10-14,1870.8117904922753,274.433800600938,9300.29558455263,325.99224096715545
2021-10-15,1867.9042555568442,272.7519969554157,9397.82290114266,324.22907425562306
2021-10-18,1860.0491316338714,271.72823616834324,9390.971565563832,324.74560942469
2021-10-19,1841.4251966544393,270.86131880299143,9299.349812772127,327.4093991085409
2021-10-20,1810.9738481468457,274.3584118697922,9267.143998053365,335.64083888830476
2021-10-21,1826.1211746552874,275.88012761443304,9281.7680700355,338.49984947589417
2021-10-22,1827.4703132294487,272.8474035998534,9382.364919276024,342.50837220975296
2021-10-25,1803.7334847856314,273.5200165013072,9431.721163501685,340.75970250532595
2021-10-26,1779.9024813498886,274.87946428952233,9362.114801535583,337.2141998981651
2021-10-27,1773.7236399581002,277.9904747850091,9565.498521432173,337.429623266234
2021-10-28,1804.4356387658045,282.3031378652984,9587.167282971108,337.8000131942872
2021-10-29,1799.658846404072,279.53335200574105,9691.543093799497,334.07256547063395
2021-11-01,1771.999212370312,277.3208463222811,9679.127042351736,333.46673007212684
2021-11-02,1767.477245111741,273.8894195650834,9722.776256643734,334.8468115755307
2021-11-03,1762.4588041737363,273.2508730126271,9791.47693261185,336.09236713399366
2021-11-04,1712.8328538144845,274.52337840318756,9891.171917840999,337.8352363084319
2021-11-05,1711.8337631194315,277.2174192170524,9977.705143251782,338.8408394686152
